x,y,I
3.5,0.375,0.003
3.6,0.375,0.001
3.7,0.375,0.
3.8,0.375,0.
3.9,0.375,0.
4.,0.375,0.001

-4.,0.3,0.001
-3.9,0.3,0.
-3.8,0.3,0.
-3.7,0.3,0.
-3.6,0.3,0.001
-3.5,0.3,0.003
-3.4,0.3,0.004
-3.3,0.3,0.005
-3.2,0.3,0.005
-3.1,0.3,0.005
-3.,0.3,0.003
-2.9,0.3,0.002
-2.8,0.3,0.
-2.7,0.3,0.001
-2.6,0.3,0.004
-2.5,0.3,0.009
-2.4,0.3,0.014
-2.3,0.3,0.019
-2.2,0.3,0.021
-2.1,0.3,0.019
-2.,0.3,0.014
-1.9,0.3,0.007
-1.8,0.3,0.002
-1.7,0.3,0.005
-1.6,0.3,0.022
-1.5,0.3,0.059
-1.4,0.3,0.121
-1.3,0.3,0.207
-1.2,0.3,0.313
-1.1,0.3,0.431
-1.,0.3,0.55
-0.9,0.3,0.656
-0.8,0.3,0.738
-0.7,0.3,0.786
-0.6,0.3,0.798
-0.5,0.3,0.776
-0.4,0.3,0.729
-0.3,0.3,0.669
-0.2,0.3,0.613
-0.1,0.3,0.573
0,0.3,0.559
0.1,0.3,0.573
0.2,0.3,0.613
0.3,0.3,0.669
0.4,0.3,0.729
0.5,0.3,0.776
0.6,0.3,0.798
0.7,0.3,0.786
0.8,0.3,0.738
0.9,0.3,0.656
1.,0.3,0.55
1.1,0.3,0.431
1.2,0.3,0.313
1.3,0.3,0.207
1.4,0.3,0.121
1.5,0.3,0.059
1.6,0.3,0.022
1.7,0.3,0.005
1.8,0.3,0.002
1.9,0.3,0.007
2.,0.3,0.014
2.1,0.3,0.019
2.2,0.3,0.021
2.3,0.3,0.019
2.4,0.3,0.014
2.5,0.3,0.009
2.6,0.3,0.004
2.7,0.3,0.001
2.8,0.3,0.
2.9,0.3,0.002
3.,0.3,0.003
3.1,0.3,0.005
3.2,0.3,0.005
3.3,0.3,0.005
3.4,0.3,0.004
3.5,0.3,0.003
3.6,0.3,0.001
3.7,0.3,0.
3.8,0.3,0.
3.9,0.3,0.
4.,0.3,0.001

-4.,0.225,0.001
-3.9,0.225,0.
-3.8,0.225,0.
-3.7,0.225,0.
-3.6,0.225,0.001
-3.5,0.225,0.003
-3.4,0.225,0.004
-3.3,0.225,0.005
-3.2,0.225,0.005
-3.1,0.225,0.004
-3.,0.225,0.003
-2.9,0.225,0.001
-2.8,0.225,0.
-2.7,0.225,0.002
-2.6,0.225,0.004
-2.5,0.225,0.009
-2.4,0.225,0.015
-2.3,0.225,0.019
-2.2,0.225,0.021
-2.1,0.225,0.019
-2.,0.225,0.013
-1.9,0.225,0.006
-1.8,0.225,0.002
-1.7,0.225,0.007
-1.6,0.225,0.028
-1.5,0.225,0.071
-1.4,0.225,0.14
-1.3,0.225,0.235
-1.2,0.225,0.352
-1.1,0.225,0.481
-1.,0.225,0.61
-0.9,0.225,0.726
-0.8,0.225,0.814
-0.7,0.225,0.867
-0.6,0.225,0.881
-0.5,0.225,0.859
-0.4,0.225,0.81
-0.3,0.225,0.748
-0.2,0.225,0.688
-0.1,0.225,0.646
0,0.225,0.631
0.1,0.225,0.646
0.2,0.225,0.688
0.3,0.225,0.748
0.4,0.225,0.81
0.5,0.225,0.859
0.6,0.225,0.881
0.7,0.225,0.867
0.8,0.225,0.814
0.9,0.225,0.726
1.,0.225,0.61
1.1,0.225,0.481
1.2,0.225,0.352
1.3,0.225,0.235
1.4,0.225,0.14
1.5,0.225,0.071
1.6,0.225,0.028
1.7,0.225,0.007
1.8,0.225,0.002
1.9,0.225,0.006
2.,0.225,0.013
2.1,0.225,0.019
2.2,0.225,0.021
2.3,0.225,0.019
2.4,0.225,0.015
2.5,0.225,0.009
2.6,0.225,0.004
2.7,0.225,0.002
2.8,0.225,0.
2.9,0.225,0.001
3.,0.225,0.003
3.1,0.225,0.004
3.2,0.225,0.005
3.3,0.225,0.005
3.4,0.225,0.004
3.5,0.225,0.003
3.6,0.225,0.001
3.7,0.225,0.
3.8,0.225,0.
3.9,0.225,0.
4.,0.225,0.001

-4.,0.15,0.001
-3.9,0.15,0.
-3.8,0.15,0.
-3.7,0.15,0.
-3.6,0.15,0.001
-3.5,0.15,0.003
-3.4,0.15,0.004
-3.3,0.15,0.005
-3.2,0.15,0.005
-3.1,0.15,0.004
-3.,0.15,0.003
-2.9,0.15,0.001
-2.8,0.15,0.
-2.7,0.15,0.002
-2.6,0.15,0.005
-2.5,0.15,0.01
-2.4,0.15,0.015
-2.3,0.15,0.019
-2.2,0.15,0.021
-2.1,0.15,0.018
-2.,0.15,0.012
-1.9,0.15,0.005
-1.8,0.15,0.002
-1.7,0.15,0.009
-1.6,0.15,0.032
-1.5,0.15,0.08
-1.4,0.15,0.155
-1.3,0.15,0.257
-1.2,0.15,0.382
-1.1,0.15,0.519
-1.,0.15,0.657
-0.9,0.15,0.779
-0.8,0.15,0.873
-0.7,0.15,0.93
-0.6,0.15,0.946
-0.5,0.15,0.923
-0.4,0.15,0.872
-0.3,0.15,0.808
-0.2,0.15,0.747
-0.1,0.15,0.703
0,0.15,0.687
0.1,0.15,0.703
0.2,0.15,0.747
0.3,0.15,0.808
0.4,0.15,0.872
0.5,0.15,0.923
0.6,0.15,0.946
0.7,0.15,0.93
0.8,0.15,0.873
0.9,0.15,0.779
1.,0.15,0.657
1.1,0.15,0.519
1.2,0.15,0.382
1.3,0.15,0.257
1.4,0.15,0.155
1.5,0.15,0.08
1.6,0.15,0.032
1.7,0.15,0.009
1.8,0.15,0.002
1.9,0.15,0.005
2.,0.15,0.012
2.1,0.15,0.018
2.2,0.15,0.021
2.3,0.15,0.019
2.4,0.15,0.015
2.5,0.15,0.01
2.6,0.15,0.005
2.7,0.15,0.002
2.8,0.15,0.
2.9,0.15,0.001
3.,0.15,0.003
3.1,0.15,0.004
3.2,0.15,0.005
3.3,0.15,0.005
3.4,0.15,0.004
3.5,0.15,0.003
3.6,0.15,0.001
3.7,0.15,0.
3.8,0.15,0.
3.9,0.15,0.
4.,0.15,0.001

-4.,0.075,0.001
-3.9,0.075,0.
-3.8,0.075,0.
-3.7,0.075,0.
-3.6,0.075,0.002
-3.5,0.075,0.003
-3.4,0.075,0.004
-3.3,0.075,0.005
-3.2,0.075,0.005
-3.1,0.075,0.004
-3.,0.075,0.003
-2.9,0.075,0.001
-2.8,0.075,0.
-2.7,0.075,0.002
-2.6,0.075,0.005
-2.5,0.075,0.01
-2.4,0.075,0.015
-2.3,0.075,0.019
-2.2,0.075,0.021
-2.1,0.075,0.018
-2.,0.075,0.012
-1.9,0.075,0.005
-1.8,0.075,0.002
-1.7,0.075,0.01
-1.6,0.075,0.035
-1.5,0.075,0.086
-1.4,0.075,0.164
-1.3,0.075,0.271
-1.2,0.075,0.401
-1.1,0.075,0.544
-1.,0.075,0.686
-0.9,0.075,0.813
-0.8,0.075,0.911
-0.7,0.075,0.97
-0.6,0.075,0.986
-0.5,0.075,0.963
-0.4,0.075,0.912
-0.3,0.075,0.846
-0.2,0.075,0.784
-0.1,0.075,0.739
0,0.075,0.722
0.1,0.075,0.739
0.2,0.075,0.784
0.3,0.075,0.846
0.4,0.075,0.912
0.5,0.075,0.963
0.6,0.075,0.986
0.7,0.075,0.97
0.8,0.075,0.911
0.9,0.075,0.813
1.,0.075,0.686
1.1,0.075,0.544
1.2,0.075,0.401
1.3,0.075,0.271
1.4,0.075,0.164
1.5,0.075,0.086
1.6,0.075,0.035
1.7,0.075,0.01
1.8,0.075,0.002
1.9,0.075,0.005
2.,0.075,0.012
2.1,0.075,0.018
2.2,0.075,0.021
2.3,0.075,0.019
2.4,0.075,0.015
2.5,0.075,0.01
2.6,0.075,0.005
2.7,0.075,0.002
2.8,0.075,0.
2.9,0.075,0.001
3.,0.075,0.003
3.1,0.075,0.004
3.2,0.075,0.005
3.3,0.075,0.005
3.4,0.075,0.004
3.5,0.075,0.003
3.6,0.075,0.002
3.7,0.075,0.
3.8,0.075,0.
3.9,0.075,0.
4.,0.075,0.001

-4.,0,0.001
-3.9,0,0.
-3.8,0,0.
-3.7,0,0.
-3.6,0,0.002
-3.5,0,0.003
-3.4,0,0.004
-3.3,0,0.005
-3.2,0,0.005
-3.1,0,0.004
-3.,0,0.003
-2.9,0,0.001
-2.8,0,0.
-2.7,0,0.002
-2.6,0,0.005
-2.5,0,0.01
-2.4,0,0.015
-2.3,0,0.019
-2.2,0,0.021
-2.1,0,0.018
-2.,0,0.012
-1.9,0,0.005
-1.8,0,0.002
-1.7,0,0.01
-1.6,0,0.037
-1.5,0,0.088
-1.4,0,0.168
-1.3,0,0.276
-1.2,0,0.407
-1.1,0,0.552
-1.,0,0.696
-0.9,0,0.824
-0.8,0,0.923
-0.7,0,0.983
-0.6,0,1.
-0.5,0,0.977
-0.4,0,0.925
-0.3,0,0.859
-0.2,0,0.796
-0.1,0,0.751
0,0,0.735
0.1,0,0.751
0.2,0,0.796
0.3,0,0.859
0.4,0,0.925
0.5,0,0.977
0.6,0,1.
0.7,0,0.983
0.8,0,0.923
0.9,0,0.824
1.,0,0.696
1.1,0,0.552
1.2,0,0.407
1.3,0,0.276
1.4,0,0.168
1.5,0,0.088
1.6,0,0.037
1.7,0,0.01
1.8,0,0.002
1.9,0,0.005
2.,0,0.012
2.1,0,0.018
2.2,0,0.021
2.3,0,0.019
2.4,0,0.015
2.5,0,0.01
2.6,0,0.005
2.7,0,0.002
2.8,0,0.
2.9,0,0.001
3.,0,0.003
3.1,0,0.004
3.2,0,0.005
3.3,0,0.005
3.4,0,0.004
3.5,0,0.003
3.6,0,0.002
3.7,0,0.
3.8,0,0.
3.9,0,0.
4.,0,0.001

-4.,-0.075,0.001
-3.9,-0.075,0.
-3.8,-0.075,0.
-3.7,-0.075,0.
-3.6,-0.075,0.002
-3.5,-0.075,0.003
-3.4,-0.075,0.004
-3.3,-0.075,0.005
-3.2,-0.075,0.005
-3.1,-0.075,0.004
-3.,-0.075,0.003
-2.9,-0.075,0.001
-2.8,-0.075,0.
-2.7,-0.075,0.002
-2.6,-0.075,0.005
-2.5,-0.075,0.01
-2.4,-0.075,0.015
-2.3,-0.075,0.019
-2.2,-0.075,0.021
-2.1,-0.075,0.018
-2.,-0.075,0.012
-1.9,-0.075,0.005
-1.8,-0.075,0.002
-1.7,-0.075,0.01
-1.6,-0.075,0.035
-1.5,-0.075,0.086
-1.4,-0.075,0.164
-1.3,-0.075,0.271
-1.2,-0.075,0.401
-1.1,-0.075,0.544
-1.,-0.075,0.686
-0.9,-0.075,0.813
-0.8,-0.075,0.911
-0.7,-0.075,0.97
-0.6,-0.075,0.986
-0.5,-0.075,0.963
-0.4,-0.075,0.912
-0.3,-0.075,0.846
-0.2,-0.075,0.784
-0.1,-0.075,0.739
0,-0.075,0.722
0.1,-0.075,0.739
0.2,-0.075,0.784
0.3,-0.075,0.846
0.4,-0.075,0.912
0.5,-0.075,0.963
0.6,-0.075,0.986
0.7,-0.075,0.97
0.8,-0.075,0.911
0.9,-0.075,0.813
1.,-0.075,0.686
1.1,-0.075,0.544
1.2,-0.075,0.401
1.3,-0.075,0.271
1.4,-0.075,0.164
1.5,-0.075,0.086
1.6,-0.075,0.035
1.7,-0.075,0.01
1.8,-0.075,0.002
1.9,-0.075,0.005
2.,-0.075,0.012
2.1,-0.075,0.018
2.2,-0.075,0.021
2.3,-0.075,0.019
2.4,-0.075,0.015
2.5,-0.075,0.01
2.6,-0.075,0.005
2.7,-0.075,0.002
2.8,-0.075,0.
2.9,-0.075,0.001
3.,-0.075,0.003
3.1,-0.075,0.004
3.2,-0.075,0.005
3.3,-0.075,0.005
3.4,-0.075,0.004
3.5,-0.075,0.003
3.6,-0.075,0.002
3.7,-0.075,0.
3.8,-0.075,0.
3.9,-0.075,0.
4.,-0.075,0.001

-4.,-0.15,0.001
-3.9,-0.15,0.
-3.8,-0.15,0.
-3.7,-0.15,0.
-3.6,-0.15,0.001
-3.5,-0.15,0.003
-3.4,-0.15,0.004
-3.3,-0.15,0.005
-3.2,-0.15,0.005
-3.1,-0.15,0.004
-3.,-0.15,0.003
-2.9,-0.15,0.001
-2.8,-0.15,0.
-2.7,-0.15,0.002
-2.6,-0.15,0.005
-2.5,-0.15,0.01
-2.4,-0.15,0.015
-2.3,-0.15,0.019
-2.2,-0.15,0.021
-2.1,-0.15,0.018
-2.,-0.15,0.012
-1.9,-0.15,0.005
-1.8,-0.15,0.002
-1.7,-0.15,0.009
-1.6,-0.15,0.032
-1.5,-0.15,0.08
-1.4,-0.15,0.155
-1.3,-0.15,0.257
-1.2,-0.15,0.382
-1.1,-0.15,0.519
-1.,-0.15,0.657
-0.9,-0.15,0.779
-0.8,-0.15,0.873
-0.7,-0.15,0.93
-0.6,-0.15,0.946
-0.5,-0.15,0.923
-0.4,-0.15,0.872
-0.3,-0.15,0.808
-0.2,-0.15,0.747
-0.1,-0.15,0.703
0,-0.15,0.687
0.1,-0.15,0.703
0.2,-0.15,0.747
0.3,-0.15,0.808
0.4,-0.15,0.872
0.5,-0.15,0.923
0.6,-0.15,0.946
0.7,-0.15,0.93
0.8,-0.15,0.873
0.9,-0.15,0.779
1.,-0.15,0.657
1.1,-0.15,0.519
1.2,-0.15,0.382
1.3,-0.15,0.257
1.4,-0.15,0.155
1.5,-0.15,0.08
1.6,-0.15,0.032
1.7,-0.15,0.009
1.8,-0.15,0.002
1.9,-0.15,0.005
2.,-0.15,0.012
2.1,-0.15,0.018
2.2,-0.15,0.021
2.3,-0.15,0.019
2.4,-0.15,0.015
2.5,-0.15,0.01
2.6,-0.15,0.005
2.7,-0.15,0.002
2.8,-0.15,0.
2.9,-0.15,0.001
3.,-0.15,0.003
3.1,-0.15,0.004
3.2,-0.15,0.005
3.3,-0.15,0.005
3.4,-0.15,0.004
3.5,-0.15,0.003
3.6,-0.15,0.001
3.7,-0.15,0.
3.8,-0.15,0.
3.9,-0.15,0.
4.,-0.15,0.001

-4.,-0.225,0.001
-3.9,-0.225,0.
-3.8,-0.225,0.
-3.7,-0.225,0.
-3.6,-0.225,0.001
-3.5,-0.225,0.003
-3.4,-0.225,0.004
-3.3,-0.225,0.005
-3.2,-0.225,0.005
-3.1,-0.225,0.004
-3.,-0.225,0.003
-2.9,-0.225,0.001
-2.8,-0.225,0.
-2.7,-0.225,0.002
-2.6,-0.225,0.004
-2.5,-0.225,0.009
-2.4,-0.225,0.015
-2.3,-0.225,0.019
-2.2,-0.225,0.021
-2.1,-0.225,0.019
-2.,-0.225,0.013
-1.9,-0.225,0.006
-1.8,-0.225,0.002
-1.7,-0.225,0.007
-1.6,-0.225,0.028
-1.5,-0.225,0.071
-1.4,-0.225,0.14
-1.3,-0.225,0.235
-1.2,-0.225,0.352
-1.1,-0.225,0.481
-1.,-0.225,0.61
-0.9,-0.225,0.726
-0.8,-0.225,0.814
-0.7,-0.225,0.867
-0.6,-0.225,0.881
-0.5,-0.225,0.859
-0.4,-0.225,0.81
-0.3,-0.225,0.748
-0.2,-0.225,0.688
-0.1,-0.225,0.646
0,-0.225,0.631
0.1,-0.225,0.646
0.2,-0.225,0.688
0.3,-0.225,0.748
0.4,-0.225,0.81
0.5,-0.225,0.859
0.6,-0.225,0.881
0.7,-0.225,0.867
0.8,-0.225,0.814
0.9,-0.225,0.726
1.,-0.225,0.61
1.1,-0.225,0.481
1.2,-0.225,0.352
1.3,-0.225,0.235
1.4,-0.225,0.14
1.5,-0.225,0.071
1.6,-0.225,0.028
1.7,-0.225,0.007
1.8,-0.225,0.002
1.9,-0.225,0.006
2.,-0.225,0.013
2.1,-0.225,0.019
2.2,-0.225,0.021
2.3,-0.225,0.019
2.4,-0.225,0.015
2.5,-0.225,0.009
2.6,-0.225,0.004
2.7,-0.225,0.002
2.8,-0.225,0.
2.9,-0.225,0.001
3.,-0.225,0.003
3.1,-0.225,0.004
3.2,-0.225,0.005
3.3,-0.225,0.005
3.4,-0.225,0.004
3.5,-0.225,0.003
3.6,-0.225,0.001
3.7,-0.225,0.
3.8,-0.225,0.
3.9,-0.225,0.
4.,-0.225,0.001

-4.,-0.3,0.001
-3.9,-0.3,0.
-3.8,-0.3,0.
-3.7,-0.3,0.
-3.6,-0.3,0.001
-3.5,-0.3,0.003
-3.4,-0.3,0.004
-3.3,-0.3,0.005
-3.2,-0.3,0.005
-3.1,-0.3,0.005
-3.,-0.3,0.003
-2.9,-0.3,0.002
-2.8,-0.3,0.
-2.7,-0.3,0.001
-2.6,-0.3,0.004
-2.5,-0.3,0.009
-2.4,-0.3,0.014
-2.3,-0.3,0.019
-2.2,-0.3,0.021
-2.1,-0.3,0.019
-2.,-0.3,0.014
-1.9,-0.3,0.007
-1.8,-0.3,0.002
-1.7,-0.3,0.005
-1.6,-0.3,0.022
-1.5,-0.3,0.059
-1.4,-0.3,0.121
-1.3,-0.3,0.207
-1.2,-0.3,0.313
-1.1,-0.3,0.431
-1.,-0.3,0.55
-0.9,-0.3,0.656
-0.8,-0.3,0.738
-0.7,-0.3,0.786
-0.6,-0.3,0.798
-0.5,-0.3,0.776
-0.4,-0.3,0.729
-0.3,-0.3,0.669
-0.2,-0.3,0.613
-0.1,-0.3,0.573
0,-0.3,0.559
0.1,-0.3,0.573
0.2,-0.3,0.613
0.3,-0.3,0.669
0.4,-0.3,0.729
0.5,-0.3,0.776
0.6,-0.3,0.798
0.7,-0.3,0.786
0.8,-0.3,0.738
0.9,-0.3,0.656
1.,-0.3,0.55
1.1,-0.3,0.431
1.2,-0.3,0.313
1.3,-0.3,0.207
1.4,-0.3,0.121
1.5,-0.3,0.059
1.6,-0.3,0.022
1.7,-0.3,0.005
1.8,-0.3,0.002
1.9,-0.3,0.007
2.,-0.3,0.014
2.1,-0.3,0.019
2.2,-0.3,0.021
2.3,-0.3,0.019
2.4,-0.3,0.014
2.5,-0.3,0.009
2.6,-0.3,0.004
2.7,-0.3,0.001
2.8,-0.3,0.
2.9,-0.3,0.002
3.,-0.3,0.003
3.1,-0.3,0.005
3.2,-0.3,0.005
3.3,-0.3,0.005
3.4,-0.3,0.004
3.5,-0.3,0.003
3.6,-0.3,0.001
3.7,-0.3,0.
3.8,-0.3,0.
3.9,-0.3,0.
4.,-0.3,0.001

-4.,-0.375,0.001
-3.9,-0.375,0.
-3.8,-0.375,0.
-3.7,-0.375,0.
-3.6,-0.375,0.001
-3.5,-0.375,0.003
-3.4,-0.375,0.004
-3.3,-0.375,0.005
-3.2,-0.375,0.005
-3.1,-0.375,0.005
-3.,-0.375,0.003
-2.9,-0.375,0.002
-2.8,-0.375,0.
-2.7,-0.375,0.001
-2.6,-0.375,0.004
-2.5,-0.375,0.008
-2.4,-0.375,0.013
-2.3,-0.375,0.018
-2.2,-0.375,0.021
-2.1,-0.375,0.02
-2.,-0.375,0.015
-1.9,-0.375,0.008
-1.8,-0.375,0.002
-1.7,-0.375,0.003
-1.6,-0.375,0.016
-1.5,-0.375,0.047
-1.4,-0.375,0.1
-1.3,-0.375,0.174
-1.2,-0.375,0.268
-1.1,-0.375,0.373
-1.,-0.375,0.48
-0.9,-0.375,0.575
-0.8,-0.375,0.648
-0.7,-0.375,0.691
-0.6,-0.375,0.7
-0.5,-0.375,0.679
-0.4,-0.375,0.634
-0.3,-0.375,0.579
-0.2,-0.375,0.526
-0.1,-0.375,0.489
0,-0.375,0.476
0.1,-0.375,0.489
0.2,-0.375,0.526
0.3,-0.375,0.579
0.4,-0.375,0.634
0.5,-0.375,0.679
0.6,-0.375,0.7
0.7,-0.375,0.691
0.8,-0.375,0.648
0.9,-0.375,0.575
1.,-0.375,0.48
1.1,-0.375,0.373
1.2,-0.375,0.268
1.3,-0.375,0.174
1.4,-0.375,0.1
1.5,-0.375,0.047
1.6,-0.375,0.016
1.7,-0.375,0.003
1.8,-0.375,0.002
1.9,-0.375,0.008
2.,-0.375,0.015
2.1,-0.375,0.02
2.2,-0.375,0.021
2.3,-0.375,0.018
2.4,-0.375,0.013
2.5,-0.375,0.008
2.6,-0.375,0.004
2.7,-0.375,0.001
2.8,-0.375,0.
2.9,-0.375,0.002
3.,-0.375,0.003
3.1,-0.375,0.005
3.2,-0.375,0.005
3.3,-0.375,0.005
3.4,-0.375,0.004
3.5,-0.375,0.003
3.6,-0.375,0.001
3.7,-0.375,0.
3.8,-0.375,0.
3.9,-0.375,0.
4.,-0.375,0.001

-4.,-0.45,0.001
-3.9,-0.45,0.
-3.8,-0.45,0.
-3.7,-0.45,0.
-3.6,-0.45,0.001
-3.5,-0.45,0.002
-3.4,-0.45,0.004
-3.3,-0.45,0.005
-3.2,-0.45,0.005
-3.1,-0.45,0.005
-3.,-0.45,0.003
-2.9,-0.45,0.002
-2.8,-0.45,0.
-2.7,-0.45,0.
-2.6,-0.45,0.003
-2.5,-0.45,0.007
-2.4,-0.45,0.012
-2.3,-0.45,0.018
-2.2,-0.45,0.021
-2.1,-0.45,0.02
-2.,-0.45,0.016
-1.9,-0.45,0.01
-1.8,-0.45,0.003
-1.7,-0.45,0.002
-1.6,-0.45,0.01
-1.5,-0.45,0.034
-1.4,-0.45,0.077
-1.3,-0.45,0.14
-1.2,-0.45,0.221
-1.1,-0.45,0.312
-1.,-0.45,0.404
-0.9,-0.45,0.487
-0.8,-0.45,0.551
-0.7,-0.45,0.588
-0.6,-0.45,0.595
-0.5,-0.45,0.574
-0.4,-0.45,0.533
-0.3,-0.45,0.482
-0.2,-0.45,0.434
-0.1,-0.45,0.4
0,-0.45,0.387
0.1,-0.45,0.4
0.2,-0.45,0.434
0.3,-0.45,0.482
0.4,-0.45,0.533
0.5,-0.45,0.574
0.6,-0.45,0.595
0.7,-0.45,0.588
0.8,-0.45,0.551
0.9,-0.45,0.487
1.,-0.45,0.404
1.1,-0.45,0.312
1.2,-0.45,0.221
1.3,-0.45,0.14
1.4,-0.45,0.077
1.5,-0.45,0.034
1.6,-0.45,0.01
1.7,-0.45,0.002
1.8,-0.45,0.003
1.9,-0.45,0.01
2.,-0.45,0.016
2.1,-0.45,0.02
2.2,-0.45,0.021
2.3,-0.45,0.018
2.4,-0.45,0.012
2.5,-0.45,0.007
2.6,-0.45,0.003
2.7,-0.45,0.
2.8,-0.45,0.
2.9,-0.45,0.002
3.,-0.45,0.003
3.1,-0.45,0.005
3.2,-0.45,0.005
3.3,-0.45,0.005
3.4,-0.45,0.004
3.5,-0.45,0.002
3.6,-0.45,0.001
3.7,-0.45,0.
3.8,-0.45,0.
3.9,-0.45,0.
4.,-0.45,0.001

-4.,-0.525,0.001
-3.9,-0.525,0.
-3.8,-0.525,0.
-3.7,-0.525,0.
-3.6,-0.525,0.001
-3.5,-0.525,0.002
-3.4,-0.525,0.004
-3.3,-0.525,0.005
-3.2,-0.525,0.005
-3.1,-0.525,0.005
-3.,-0.525,0.004
-2.9,-0.525,0.002
-2.8,-0.525,0.
-2.7,-0.525,0.
-2.6,-0.525,0.003
-2.5,-0.525,0.006
-2.4,-0.525,0.011
